YesText#0,"""Yes"""
Block_help_Message_224#0,"""フィールドを問わず、ノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_225#0,"""フィールドを問わず、ハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_226#0,"""フィールドを問わず、ベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_227#0,"""フィールドを問わず、スーパーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_228#0,"""フィールドを問わず、エクストラハード<br>難度のクエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_229#0,"""バスタークエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_230#0,"""アルティメットクエストをプレイしたい<br>方がパーティーを組みやすくするための<br>ブロックです。<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_231#0,"""クエストトリガーやレアエネミートリガーを<br>使ってクエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_232#0,"""ライディングクエストをプレイしたい方が<br>パーティーを組みやすくするための<br>ブロックです。<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_233#0,"""カジノを楽しみたい方どうしが<br>集まるためのブロックです。仲間と一緒に<br>プレイする際にも、是非ご利用ください。<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_234#0,"""自由な目的でご利用可能なブロックです。<br>※複数ブロックマッチングは同名ブロック限定<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_235#0,"""A block designed for recording videos<br>and creating images.<br>※Multi-block matching restrictions apply."""
Block_help_Message_236#0,"""プレミアムセットを<br>利用されている方専用のブロックです。<br>※複数ブロックマッチングは同名ブロック限定<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_237#0,"""チャレンジクエストをプレイしたい方が集まる<br>ためのブロックです。チャレンジクエストは<br>チャレンジブロックでのみ受注可能です。<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_238#0,"""A block designed for recording videos<br>and creating images.<br>※Multi-block matching restrictions apply."""
Block_help_Message_239#0,"""チャレンジクエストを始めたばかりの方が<br>集まるためのブロックです。<br>手助けしてくれるベテランの方も大歓迎！<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_240#0,"""チャレンジクエストをのんびりと楽しみたい<br>方が集まるためのブロックです。<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_241#0,"""チャレンジクエストの攻略方法を<br>いろいろ試しながらクリアを目指す方が<br>集まるためのブロックです。<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_242#0,"""A block for live broadcasts of the game,<br>or for shooting videos or images. A block<br>for people who have no problem with<br>their character or information being seen."""
Block_help_Message_243#0,"""「バトルアリーナ」をプレイするブロックです。<br>バトルアリーナは全ブロックからマッチング<br>されるため、ブロックごとの差はありません。<br>【“クラウド”専用】"""
Block_help_Message_244#0,"""コミュニケーションを中心に楽しみたい方や<br>フレンド＆チーム募集をしたい方にも！<br>※複数ブロックマッチングは同名ブロック限定<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_245#0,"""自由な目的でご利用可能なブロックです。<br>※複数ブロックマッチングは同名ブロック限定<br>【“クラウド”＆“PC”共用】"""
Block_help_Message_246#0,"""ヘルプメッセージ246"""
Block_help_Message_247#0,"""ヘルプメッセージ247"""
Block_help_Message_248#0,"""ヘルプメッセージ248"""
Block_help_Message_249#0,"""ヘルプメッセージ249"""
Block_help_Message_250#0,"""ヘルプメッセージ250"""
Block_help_Message_251#0,"""ヘルプメッセージ251"""
Block_help_Message_252#0,"""ヘルプメッセージ252"""
Error_Title#0,"""Message"""
Error_InstalledItem#0,"""Cannot instaww sewected item."""
Error_UsedItem#0,"""Cannot use sewected item."""
Error_MoveBackPack#0,"""Couwd not muv to item pack."""
Error_MoveWarehouse#0,"""Couwd not muv the item to stowage."""
Error_RoomSize#0,"""The size of the woom cannot be changed."""
Error_CostCheck#0,"""You do not have enough space to pwace this Woom Good."""
Error_NotInstaled_Area#0,"""You cannot instaww that Woom Good thewe."""
Error_ItemPackMax#0,"""We cannot remove Room Goods due to<br>insufficient free space in your storage."""
Error_ReformChicket#0,"""No changes wewe done."""
Error_MoveRoomGoods#0,"""Cannot muv Woom Goods as a Pwayew is in the way."""
Error_DeleteRoomGoods#0,"""Cannot wemuv Woom Goods as a Pwayew is in the way."""
Error_Irregular#0,"""処理に失敗しました。<br>少し時間を置いて再度実行してください。<br><br>[No.1100］"""
Error_MesetaCheck_Over#0,"""Cannot withdraw meseta as you carry the<br>maximum possible. Please deposit some in<br>your storage and try again."""
Error_MesetaCheck_DB_Delete#0,"""Problem updating your meseta.<br>Room Good transfer failed.<br><br>[No.1103］"""
Error_MyRoomDB_MissMatch#0,"""一部のグッズに問題があったため、自動でアイテムに戻しました。"""
Error_MyRoomDB_MissMatch_NG#0,"""一部のグッズに問題がありました。リフォーム後にアイテムが戻ります。"""
Error_Custom_Installed#0,"""既に設置されているルームグッズがあったため、<br>設置できませんでした。<br><br>[No.1105］"""
Error_Consume_Item#0,"""アイテムの消費に失敗したため、実行できませんでした。<br><br>[No.1106］"""
Error_MesetaCheck_DB_Present#0,"""メセタの更新に問題が発生しました。<br>ルームグッズに格納できませんでした。<br><br>[No.1107］"""
Error_RoomGoods_Reform#0,"""リフォーム中のため、<br>ルームグッズを設置できませんでした。"""
Error_RoomGoods_Update_False#0,"""ルームグッズの更新に失敗しました。<br>ルームグッズが正しく表示されない場合は、<br>ゲストを退出させ、再入室してください。<br>再入室時にルームグッズの表示、<br>もしくはアイテムパックか倉庫へ移動を行います。<br><br>[No.1109]"""
Error_RoomGoods_PhotoGachan_PrizeItemNone#0,"""Because there are no items in the Photogachan,<br>you cannot use it."""
Error_RoomGoods_PhotoGachan_MesetaNone#0,"""Because you do not have enough meseta,<br>you cannot use the Photogachan."""
Error_RoomGoods_PhotoGachan_MesetaNone_Serever#0,"""メセタが足りないため、<br>フォトガチャンを回すことが<br>できませんでした。<br><br>[No.1108]"""
Error_RoomGoods_PhotoGachan_MyRoomDB#0,"""景品取得の処理で失敗しました。<br><br>[No.1111]"""
Error_RoomGoods_PhotoGachan_Access#0,"""他のプレイヤーが使用しているため、<br>現在アクセスすることができません。"""
Error_RoomGoods_PhotoGachan_PrizeItemMax#0,"""これ以上のアイテムは追加出来ません。"""
Error_RoomGoods_PresentBox_Not_PremiumUser#0,"""Because you do not have a Premium Set<br>active, you cannot install the Present Box."""
Error_RoomGoods_PresentBoxInReform#0,"""プレゼントボックスが設置されているため、<br>ルームリフォームによる部屋のサイズ変更、<br>もしくはルームグッズ全撤去を実行できません。<br>プレゼントボックスを撤去して再度実行してください。"""
Error_RoomGoods_MusicDisc_Same#0,"""The selected Music Disc <br>has already been added."""
Error_RoomGoodsNone#0,"""You do not have Room Items<br>to remove."""
Error_LayoutChange_FreeRoom#0,"""レイアウト変更に失敗しました。<br>プレミアム有効期間、マイルーム利用期間<br>を過ぎている可能性があります。<br><br>[No.1112]"""
Error_ReformChicket_Premiere#0,"""リフォームに失敗しました。<br>プレミアム有効期間、マイルーム利用期間<br>を過ぎている可能性があります。<br><br>[No.1113]"""
Error_MaxSetOver#0,"""選択したルームグッズの設置数、<br>または同じ機能のルームグッズの<br>設置数制限により、<br>置くことができませんでした。"""
Error_PresentBoxMesetaOver#0,"""プレゼントボックスに入れるメセタが不正のため、<br>格納できませんでした。<br><br>[No.1114]"""
Error_RoomGoods_PhotoGachanInReform#0,"""フォトガチャンが設置されているため、<br>ルームリフォームによる部屋のサイズ変更、<br>もしくはルームグッズ全撤去を実行できません。<br>フォトガチャンを撤去して再度実行してください。"""
Error_RoomGoods_PhotoGachanInPrizeItem#0,"""フォトガチャンに景品用のアイテムが残っているため、<br>撤去が出来ません。<br>撤去する場合は、<br>景品のアイテムを全て取り出してください。"""
Error_RoomGoods_PhotoGachan_MissMatchMeseta#0,"""The meseta amount has been updated.<br>Please try again."""
Error_RoomGoods_PhotoGachan_Not_PremiumUser#0,"""Because you do not have a Premium Set<br>active, you cannot manage the Photogachan."""
Error_RoomGoods_SupportPartner_Entry#0,"""Couwd not caww youw Suppowt Pawtnew."""
Error_RoomGoods_MiniRoomNG#0,"""選択したルームグッズは、<br>ミニルームでは設置できません。<br><br>マイルーム レイアウトA、レイアウトBで<br>設置することができます。"""
Error_RoomGoods_PhotoGachan_PlayerItemMax#0,"""Cannot play the Photon Gacha<br>because there is no free<br>space in your item pack or<br>storage.<br><br>Make room in either your<br>item pack or storage, <br>then try again."""
Error_RoomGoods_PhotoGachan_PrizeItem_DeleteItemMax#0,"""アイテムパックおよび<br>倉庫の空き容量が不足しているため、<br>アイテムを取り下げることが<br>できませんでした。<br><br>アイテムパックおよび<br>倉庫に空きを用意してから<br>再度実行してください。"""
Power#1,"""Powew: """
DexRate#0,"""Dex: """
NeedPP#0,"""PP Cost: """
Effect#0,"""Effect: """
PartnerTitle#0,"""Pawtnew Info"""
PartnerStatus#0,"""Status"""
PartnerEquipInfo#0,"""Equipment Info"""
PartnerClassInfo#0,"""Cwass Info"""
PartnerName#0,"""Pawtnew Name"""
MasterName#0,"""Mastew Name"""
Race#0,"""Wace"""
Sex#0,"""Gendew"""
Personality#0,"""Pewsonawity"""
GoodWill#0,"""Fwiend Wevew"""
Class#2,"""Main Cwass"""
ClassLevel#3,"""Lv."""
SubClass#1,"""Subcwass"""
ClassDetails#0,"""Cwass Detaiws"""
PartnerListTitle#0,"""Suppowt Pawtnew Wist"""
PartnerList_Menu_NewCreate#0,"""Cweate New Suppowt Pawtnew"""
PartnerList1#0,"""Issue Cwient Owdews"""
PartnerList2#0,"""Cancew Cwient Owdews"""
PartnerList3#0,"""Suppowt Pawtnew Status"""
PartnerList4#0,"""Caww to My Woom"""
PartnerList5#0,"""Wecweate Pawtnew"""
PartnerCallBackMessage#0,"""You can cancel the order,<br>and have your partner <br><br>However, you will not receive the items<br>or experience gathered so far.<br><br>Are you sure you want to cancel the order?"""
UniqueState_Init#0,"""Idwe"""
UniqueState_MyRoom#0,"""Youw Woom"""
UniqueState_InOrder#0,"""Seawching"""
UniqueState_OrderResult#0,"""Weady to wepowt"""
UniqueState_Wait#0,"""Waiting"""
UniqueState_Invalid#0,"""---"""
UniqueState_Error#0,"""???"""
PartnerPersonality1#0,"""Puwe"""
PartnerPersonality2#0,"""Ewoquent"""
PartnerPersonality3#0,"""Timid"""
PartnerPersonality4#0,"""Coow"""
PartnerPersonality5#0,"""Naughty"""
PartnerPersonality6#0,"""Suave"""
