MenuTitle#0,"""Twade Shop"""
item_StUpShare1_3#1,"""Boosts power by 12%. Restores<br>party's HP at fixed intervals<br>as well as boosts their ATK."""
item_StUpShare1_4#1,"""Boosts power by 14%. Restores<br>party's HP at fixed intervals<br>as well as boosts their ATK."""
item_StUpShare1_5#1,"""Boosts power by 16%. Restores<br>party's HP at fixed intervals<br>as well as boosts their ATK."""
item_StUpShare2_1#1,"""Restores party member HP at<br>fixed intervals as well as<br>boosts their ATK."""
item_StUpShare2_2#1,"""Restores party member HP at<br>fixed intervals as well as<br>boosts their ATK."""
item_StUpShare2_3#1,"""Restores party member HP at<br>fixed intervals as well as<br>boosts their ATK."""
item_StUpShare2_4#1,"""Restores party member HP at<br>fixed intervals as well as<br>boosts their ATK."""
item_StUpShare2_5#1,"""Restores party member HP at<br>fixed intervals as well as<br>boosts their ATK."""
item_TactStatusUp1_1#1,"""Boosts the automatic<br>PP Recovery Rate by 5%<br>PP restored from pet<br>attacks by 5%"""
item_TactStatusUp1_2#1,"""Boosts the automatic<br>PP Recovery Rate by ?%<br>PP restored from pet<br>attacks by 10%"""
item_TactStatusUp1_3#1,"""Boosts the automatic<br>PP Recovery Rate by 10%<br>PP restored from pet<br>attacks by 15%"""
item_TactStatusUp1_4#1,"""Boosts the automatic<br>PP Recovery Rate and<br>PP restored from pet<br>attacks."""
item_TactStatusUp1_5#1,"""Boosts the automatic<br>PP Recovery Rate and<br>PP restored from pet<br>attacks."""
item_TactStatusUp2_1#1,"""Boosts the automatic<br>PP Recovery Rate by 5%<br>PP restored from pet<br>attacks by 5%"""
item_TactStatusUp2_2#1,"""Boosts the automatic<br>PP Recovery Rate by ?%<br>PP restored from pet<br>attacks by 10%"""
item_TactStatusUp2_3#1,"""Boosts the automatic<br>PP Recovery Rate by 10%<br>PP restored from pet<br>attacks by 15%"""
item_TactStatusUp2_4#1,"""Boosts the automatic<br>PP Recovery Rate and<br>PP restored from pet<br>attacks."""
item_TactStatusUp2_5#1,"""Boosts the automatic<br>PP Recovery Rate and<br>PP restored from pet<br>attacks."""
item_KamaitachiBoost_1#1,"""Strengthens Kamaitachi<br>and extends its<br>appearance. Boosts<br>power by 8%."""
item_KamaitachiBoost_2#1,"""Strengthens Kamaitachi<br>and extends its<br>appearance. Boosts<br>power by 9%."""
item_KamaitachiBoost_3#1,"""Strengthens Kamaitachi<br>and extends its<br>appearance. Boosts<br>power by 10%."""
item_KamaitachiBoost_4#1,"""Strengthens Kamaitachi<br>and extends its<br>appearance. Boosts<br>power by 10%."""
item_KamaitachiBoost_5#1,"""Strengthens Kamaitachi<br>and extends its<br>appearance. Boosts<br>power by 10%."""
item_SaberStyle_1#1,"""Strengthens normal<br>attacks and unleashes<br>a shockwave on the<br>third strike."""
item_SaberStyle_2#1,"""Strengthens normal<br>attacks and unleashes<br>a shockwave on the<br>third strike."""
item_SaberStyle_3#1,"""Strengthens normal<br>attacks and unleashes<br>a shockwave on the<br>third strike."""
item_SaberStyle_4#1,"""Strengthens normal<br>attacks and unleashes<br>a shockwave on the<br>third strike."""
item_SaberStyle_5#1,"""Strengthens normal<br>attacks and unleashes<br>a shockwave on the<br>third strike."""
item_AutoTecSupport_1#1,"""While Alter Ego is active,<br>offers assistance based<br>on your current situation."""
item_AutoTecSupport_2#1,"""While Alter Ego is active,<br>offers assistance based<br>on your current situation."""
item_AutoTecSupport_3#1,"""While Alter Ego is active,<br>offers assistance based<br>on your current situation."""
item_AutoTecSupport_4#1,"""While Alter Ego is active,<br>offers assistance based<br>on your current situation."""
item_AutoTecSupport_5#1,"""While Alter Ego is active,<br>offers assistance based<br>on your current situation."""
item_ChainTriggerAdvance_1#1,"""On Chain Trigger<br>activation, recover<br>100 PP, become<br>invulnerable for 5<br>seconds, and increase<br>Power by 10% for 60<br>seconds."""
item_ChainTriggerAdvance_2#1,"""On Chain Trigger<br>activation, recover<br>100 PP, become<br>invulnerable for 5<br>seconds, and increase<br>Power by 11% for 60<br>seconds."""
item_ChainTriggerAdvance_3#1,"""On Chain Trigger<br>activation, recover<br>100 PP, become<br>invulnerable for 5<br>seconds, and increase<br>Power by 12% for 60<br>seconds."""
item_ChainTriggerAdvance_4#1,"""When you activate<br>Chain Trigger, PP<br>Recovery is increased,<br>and invulnerability<br>plus a power boost is<br>granted over time."""
item_ChainTriggerAdvance_5#1,"""When you activate<br>Chain Trigger, PP<br>Recovery is increased,<br>and invulnerability<br>plus a power boost is<br>granted over time."""
item_GearGuardChange_1#1,"""Using Weapon Action<br>after a JG, changes<br>its performance.<br>Sealed grants HP<br>and gear regen; And<br>resists knockback.<br>Unsealed grants a<br>power bonus and PP<br>cost reduction."""
item_GearGuardChange_2#1,"""Using Weapon Action<br>after a JG, changes<br>its performance.<br>Sealed grants HP<br>and gear regen; And<br>resists knockback.<br>Unsealed grants a<br>power bonus and PP<br>cost reduction."""
item_GearGuardChange_3#1,"""Using Weapon Action<br>after a JG, changes<br>its performance.<br>Sealed grants HP<br>and gear regen; And<br>resists knockback.<br>Unsealed grants a<br>power bonus and PP<br>cost reduction."""
item_GearGuardChange_4#1,"""Using Weapon Action<br>after a JG, changes<br>its performance.<br>Sealed grants HP<br>and gear regen; And<br>resists knockback.<br>Unsealed grants a<br>power bonus and PP<br>cost reduction."""
item_GearGuardChange_5#1,"""Using Weapon Action<br>after a JG, changes<br>its performance.<br>Sealed grants HP<br>and gear regen; And<br>resists knockback.<br>Unsealed grants a<br>power bonus and PP<br>cost reduction."""
item_AutoPhotonShot_1#1,"""When using a PA,<br>lightning bolts are<br>formed from Photons."""
item_AutoPhotonShot_2#1,"""When using a PA,<br>lightning bolts are<br>formed from Photons."""
item_AutoPhotonShot_3#1,"""When using a PA,<br>lightning bolts are<br>formed from Photons."""
item_AutoPhotonShot_4#1,"""When using a PA,<br>lightning bolts are<br>formed from Photons."""
item_AutoPhotonShot_5#1,"""When using a PA,<br>lightning bolts are<br>formed from Photons."""
item_CountDamageUp_1#1,"""Increases power<br>by 14% over time."""
item_CountDamageUp_2#1,"""Increases power<br>by 15% over time."""
item_CountDamageUp_3#1,"""Increases power<br>by 16% over time."""
item_CountDamageUp_4#1,"""Increases power<br>by 17% over time."""
item_CountDamageUp_5#1,"""Increases power<br>by 17% over time."""
item_WeakHitAdvanceRefine_1#1,"""Boosts Critical Rate<br>by 1%, and boosts<br>Critical Power<br>by 5% and damage on<br>Weak Points by 6%"""
item_WeakHitAdvanceRefine_2#1,"""Boosts Critical Rate<br>by 3%, and boosts<br>Critical Power<br>by 7% and damage on<br>Weak Points by 6%"""
item_WeakHitAdvanceRefine_3#1,"""Boosts Critical Rate<br>by 5%, and boosts<br>Critical Power<br>by 10% and damage on<br>Weak Points by 6%"""
item_WeakHitAdvanceRefine_4#1,"""Boosts Critical Rate<br>by 5%, and boosts<br>Critical Power<br>by 10% and damage on<br>Weak Points by 6%"""
item_WeakHitAdvanceRefine_5#1,"""Boosts Critical Rate<br>by 5%, and boosts<br>Critical Power<br>by 10% and damage on<br>Weak Points by 6%"""
item_RegenerationExtend3_1#1,"""Recover HP in intervals.<br>Damage boosted by 7%.<br>Damage reduced by 1%."""
item_RegenerationExtend3_2#1,"""Recover HP in intervals.<br>Damage boosted by 9%.<br>Damage reduced by 3%."""
item_RegenerationExtend3_3#1,"""Recover HP in intervals.<br>Damage boosted by 11%.<br>Damage reduced by 5%."""
item_RegenerationExtend3_4#1,"""Recover HP in intervals.<br>Damage boosted by 13%.<br>Damage reduced by 10%."""
item_RegenerationExtend3_5#1,"""Recover HP in intervals.<br>Damage boosted by 15%.<br>Damage reduced by 12%."""
item_AbilityCount2_1#1,"""Gain a power boost<br>and reduce your<br>PP consumption based<br>on the number of<br>Special Abilities. """
item_AbilityCount2_2#1,"""Gain a power boost<br>and reduce your<br>PP consumption based<br>on the number of<br>Special Abilities. """
item_AbilityCount2_3#1,"""Gain a power boost<br>and reduce your<br>PP consumption based<br>on the number of<br>Special Abilities. """
item_AbilityCount2_4#1,"""Gain a power boost<br>and reduce your<br>PP consumption based<br>on the number of<br>Special Abilities. """
item_AbilityCount2_5#1,"""Gain a power boost<br>and reduce your<br>PP consumption based<br>on the number of<br>Special Abilities. """
item_KillingPPRecovery1_1#1,"""Boosts power by 6%.<br>Recovers PP when<br>enemies are defeated<br>near you."""
item_KillingPPRecovery1_2#1,"""Boosts power by 7%.<br>Recovers PP when<br>enemies are defeated<br>near you."""
item_KillingPPRecovery1_3#1,"""Boosts power by 8%.<br>Recovers PP when<br>enemies are defeated<br>near you."""
item_KillingPPRecovery1_4#1,"""Boosts power by 14%.<br>Recovers PP when<br>enemies are defeated<br>near you."""
item_KillingPPRecovery1_5#1,"""Boosts power by 16%.<br>Recovers PP when<br>enemies are defeated<br>near you."""
item_KillingPPRecovery2_1#1,"""In addition to Deathblow<br>Fury, boosts power in<br>the Defense Phase."""
item_KillingPPRecovery2_2#1,"""In addition to Deathblow<br>Fury, boosts power in<br>the Defense Phase."""
item_KillingPPRecovery2_3#1,"""In addition to Deathblow<br>Fury, boosts power in<br>the Defense Phase."""
item_KillingPPRecovery2_4#1,"""In addition to Deathblow<br>Fury, boosts power in<br>the Defense Phase."""
item_KillingPPRecovery2_5#1,"""In addition to Deathblow<br>Fury, boosts power in<br>the Defense Phase."""
item_KillingPPRecovery3_1#1,"""In addition to Deathblow<br>Fury, boosts power in<br>the Buster and Attack<br>phases."""
item_KillingPPRecovery3_2#1,"""In addition to Deathblow<br>Fury, boosts power in<br>the Buster and Attack<br>phases."""
item_KillingPPRecovery3_3#1,"""In addition to Deathblow<br>Fury, boosts power in<br>the Buster and Attack<br>phases."""
item_KillingPPRecovery3_4#1,"""In addition to Deathblow<br>Fury, boosts power in<br>the Buster and Attack<br>phases."""
item_KillingPPRecovery3_5#1,"""In addition to Deathblow<br>Fury, boosts power in<br>the Buster and Attack<br>phases."""
item_KillingPPRecoveryTakt1_1#1,"""Recovers PP when<br>enemies are defeated<br>near you."""
item_KillingPPRecoveryTakt1_2#1,"""Recovers PP when<br>enemies are defeated<br>near you."""
item_KillingPPRecoveryTakt1_3#1,"""Recovers PP when<br>enemies are defeated<br>near you."""
item_KillingPPRecoveryTakt1_4#1,"""Recovers PP when<br>enemies are defeated<br>near you."""
item_KillingPPRecoveryTakt1_5#1,"""Recovers PP when<br>enemies are defeated<br>near you."""
item_KillingPPRecoveryTakt2_1#1,"""In addition to Deathblow<br>Honor, boosts power in<br>the Defense Phase."""
item_KillingPPRecoveryTakt2_2#1,"""In addition to Deathblow<br>Honor, boosts power in<br>the Defense Phase."""
item_KillingPPRecoveryTakt2_3#1,"""In addition to Deathblow<br>Honor, boosts power in<br>the Defense Phase."""
item_KillingPPRecoveryTakt2_4#1,"""In addition to Deathblow<br>Honor, boosts power in<br>the Defense Phase."""
item_KillingPPRecoveryTakt2_5#1,"""In addition to Deathblow<br>Honor, boosts power in<br>the Defense Phase."""
item_KillingPPRecoveryTakt3_1#1,"""In addition to Deathblow<br>Honor, boosts power in<br>the Buster and Attack<br>phases."""
item_KillingPPRecoveryTakt3_2#1,"""In addition to Deathblow<br>Honor, boosts power in<br>the Buster and Attack<br>phases."""
item_KillingPPRecoveryTakt3_3#1,"""In addition to Deathblow<br>Honor, boosts power in<br>the Buster and Attack<br>phases."""
item_KillingPPRecoveryTakt3_4#1,"""In addition to Deathblow<br>Honor, boosts power in<br>the Buster and Attack<br>phases."""
item_KillingPPRecoveryTakt3_5#1,"""In addition to Deathblow<br>Honor, boosts power in<br>the Buster and Attack<br>phases."""
item_IntensiveAdvance_1#1,"""Boosts power by 8%.<br>Increases the speed<br>of Hero Boost's<br>power bonus charge."""
item_IntensiveAdvance_2#1,"""Boosts power by 10%.<br>Increases the speed<br>of Hero Boost's<br>power bonus charge."""
item_IntensiveAdvance_3#1,"""Boosts power by 12%.<br>Increases the speed<br>of Hero Boost's<br>power bonus charge."""
item_IntensiveAdvance_4#1,"""Boosts power by 14%.<br>Increases the speed<br>of Hero Boost's<br>power bonus charge."""
item_IntensiveAdvance_5#1,"""Boosts power by 16%.<br>Increases the speed<br>of Hero Boost's<br>power bonus charge."""
item_WeaponChangeBoost_1#1,"""Abiwity not set"""
item_WeaponChangeBoost_2#1,"""Abiwity not set"""
item_WeaponChangeBoost_3#1,"""Abiwity not set"""
item_WeaponChangeBoost_4#1,"""Abiwity not set"""
item_WeaponChangeBoost_5#1,"""Abiwity not set"""
item_CounterAdvance_1#1,"""Boosts power by 5%.<br>After avoiding damage<br>as a Hero, gain<br>an additional 12%<br>power bonus for 10<br>seconds."""
item_CounterAdvance_2#1,"""Boosts power by 7%.<br>After avoiding damage<br>as a Hero, gain<br>an additional 12%<br>power bonus for 10<br>seconds."""
item_CounterAdvance_3#1,"""Boosts power by 10%.<br>After avoiding damage<br>as a Hero, gain<br>an additional 12%<br>power bonus for 10<br>seconds."""
item_CounterAdvance_4#1,"""Boosts power by 10%.<br>After avoiding damage<br>as a Hero, gain<br>an additional 12%<br>power bonus for 10<br>seconds."""
item_CounterAdvance_5#1,"""Boosts power by 12%.<br>After avoiding damage<br>as a Hero, gain<br>an additional 12%<br>power bonus for 10<br>seconds."""
item_DamageBonusBeast_1#1,"""Boosts damage done<br>to Demons by 9%.<br>Damage received<br>from Demons is<br>reduced by 10%."""
item_DamageBonusBeast_2#1,"""Boosts damage done<br>to Demons by 12%.<br>Damage received<br>from Demons is<br>reduced by 15%."""
item_DamageBonusBeast_3#1,"""Boosts damage done<br>to Demons by 15%.<br>Damage received<br>from Demons is<br>reduced by 20%."""
item_DamageBonusBeast_4#1,"""Boosts damage done<br>to Demons by 19%.<br>Damage received<br>from Demons is<br>reduced by 25%."""
item_DamageBonusBeast_5#1,"""Boosts damage done<br>to Demons by 14%.<br>Damage received<br>from Demons is<br>reduced by 30%."""
item_DamageBonusBeastPet_1#1,"""Damage done to you<br>and your pets by<br>Demons is reduced<br>by 5%."""
item_DamageBonusBeastPet_2#1,"""Damage done to you<br>and your pets by<br>Demons is reduced<br>by 7%."""
item_DamageBonusBeastPet_3#1,"""Damage done to you<br>and your pets by<br>Demons is reduced<br>by 10%."""
item_DamageBonusBeastPet_4#1,"""Damage done to you<br>and your pets by<br>Demons is reduced<br>by 14%."""
item_DamageBonusBeastPet_5#1,"""Damage done to you<br>and your pets by<br>Demons is reduced<br>by 19%."""
item_DamageEscape_1#1,"""Boosts power by 10%.<br>Release a barrage of<br>blades upon when<br>performing a successful<br>Hero Counter."""
item_DamageEscape_2#1,"""Boosts power by 12%.<br>Release a barrage of<br>blades upon when<br>performing a successful<br>Hero Counter."""
item_DamageEscape_3#1,"""Boosts power by 14%.<br>Release a barrage of<br>blades upon when<br>performing a successful<br>Hero Counter."""
item_DamageEscape_4#1,"""Boosts power by 16%.<br>Release a barrage of<br>blades upon when<br>performing a successful<br>Hero Counter."""
item_DamageEscape_5#1,"""Boosts power by 18%.<br>Release a barrage of<br>blades upon when<br>performing a successful<br>Hero Counter."""
item_JustGuardCountUp_1#1,"""Increases Power and<br>PP Recovery for<br>every successful<br>Just Guard. Bonus<br>is lost when damage<br>is received outside<br>of Guard."""
item_JustGuardCountUp_2#1,"""Increases Power and<br>PP Recovery for<br>every successful<br>Just Guard. Bonus<br>is lost when damage<br>is received outside<br>of Guard."""
item_JustGuardCountUp_3#1,"""Increases Power and<br>PP Recovery for<br>every successful<br>Just Guard. Bonus<br>is lost when damage<br>is received outside<br>of Guard."""
item_JustGuardCountUp_4#1,"""Increases Power and<br>PP Recovery for<br>every successful<br>Just Guard. Bonus<br>is lost when damage<br>is received outside<br>of Guard."""
